Waffles, buttermilk, frozen, ready-to-heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.8,239,1002,5.88,4.73,2.26,43.33,2.5,7.06,0.16,3.13,2.74,0.85,0.18,0,33.56,72,1.64,16,350,122,566,0.44,0.035,0.141,7.4,0.363,0.335,3.345,0.177,0.278,54,45,9,86,28.1,216,216,719,0.38,0.05,2.58,0.75,0.01,0,0,0,7.4,4.8,0.855,0,0,0.004,0.017,0,0.554,0.003,0.248,0.013,0.016,2.453,0,0,0.015,0,2.424,0.014,0.965,0.918,0.038,0,0,0.003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.04,385,1609,4.01,9.02,1.1,71.83,1.8,31,8.88,14.9,3.88,0.26,3.07,0,29.65,12,4.35,11,71,86,311,0.36,0.062,0.322,3.4,0,0.519,0.495,6.174,0.304,0.495,90,36,54,115,8.4,21,0.01,0,202,202,0,0,0,672,0,52,0.74,0,0.16,3.3,1.15,0.17,0.49,0.24,0.08,0,0,19.4,0,3.091,0,0,0,0.009,0.01,0.049,0.005,2.561,0.014,0.385,0.03,0.018,0.009,2.186,0,0,0.009,0.004,2.151,0.022,0,3.36,2.982,0.372,0,0.003,0,0.004,0,0,0,0.034,0,0.066,0.1,0.133,0.275,0.143,0.071,0.095,0.166,0.09,0.152,0.128,0.066,0.123,0.294,1.425,0.152,0.323,0.228,0,0,,
Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.46,409,1711,4.7,11.03,1.11,72.7,1,28.99,34.2,11,3.92,12,76,81,354,0.38,0.068,0.332,5.1,0,0.365,0.415,5.25,0.34,0.465,48,40,8,76,9.2,467,467,3,3,3,1563,3,0.9,6.6,2.637,0,0,0,0,0,0,0,1.518,0,1.097,0.022,0,0,6.55,0,0,0,0,6.527,0,0.022,1.281,1.208,0.073,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muffin, blueberry, commercially prepared, low-fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.94,255,1067,4.23,4.22,1.56,50.05,4.2,27.05,35,2,10,125,96,413,1.27,0.08,0.785,9.8,0.9,0.163,0.175,1.375,0.251,0.042,48,36,12,73,51.7,0.16,0,10,10,3,0,1,39,0,56,0.39,0,3,0.1,5.7,1.549,0.001,0,0,0,0,0.014,0,1.135,0.004,0.366,0.013,0.014,0,0.86,0,0.031,0.824,0.004,0,1.363,1.196,0.137,0.002,0.016,0.008,0,0.005,28,0.048,0.151,0.185,0.319,0.201,0.092,0.099,0.197,0.109,0.213,0.192,0.092,0.171,0.283,0.967,0.139,0.327,0.235,0,0,,,,,,,,,,,,,,,,,,,,,,,
Pie crust, refrigerated, regular, baked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.96,506,2117,3.41,28.69,1.42,58.52,1.4,51.85,12,1.15,9,52,83,472,0.22,0.051,0.209,4.5,0.14,0.037,1.285,0.295,0.02,32,21,11,47,0,0.05,0.01,0.15,0.03,0.01,0,0.01,0,0.4,0,11.087,0,0,0,0.391,0,6.563,0.109,3.951,0.073,0,11.815,0,0,0.604,0,11.002,0.209,3.756,3.423,0.148,0.139,0,0.047,0.035,0.066,0.12,0.22,0.07,0.05,0.066,0.145,0.07,0.145,0.11,0.06,0.099,0.163,1.094,0.126,0.44,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pie crust, deep dish, frozen, baked, made with enriched flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.26,521,2179,6.1,31.84,1.33,52.47,2.3,45.67,23,2.47,17,77,103,393,0.52,0.089,0.533,5,0.263,0.13,2.867,0.403,0.04,94,72,22,144,0,1.39,0.13,9.41,2.78,0.03,0,0,0,16.7,61.4,8.862,0,0,0,0.18,0,4.97,0.07,3.48,0.094,0.068,16.459,0,0,0.276,0,16.049,0.134,3.918,3.714,0.13,0.062,0,0.012,0.057,0.129,0.223,0.422,0.112,0.093,0.129,0.276,0.123,0.28,0.226,0.106,0.194,0.299,2.062,0.23,0.799,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pie crust, refrigerated, regular, unbaked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.25,445,1864,2.97,25.46,1.22,51.11,1.8,44.9,10,1.02,8,45,73,409,0.2,0.045,0.181,4,0.067,0.052,1.145,0.31,0.02,25,18,7,37,0,0.05,0.01,0.14,0.02,0.01,0,0.01,0,0,0,9.596,0,0,0,0.342,0,5.683,0.096,3.412,0.063,0,10.206,0,0,0.532,9.493,0.181,3.292,2.998,0.131,0.122,0,0.041,0.025,0.05,0.1,0.185,0.077,0.039,0.041,0.12,0.05,0.125,0.089,0.05,0.085,0.137,0.921,0.106,0.378,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crackers, whole-wheat, reduced fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.59,416,1739,11.34,7.59,2.96,75.52,10.9,1.22,0.9,0.32,0,0,0,0,61.1,39,3.56,120,364,373,745,2.99,0.447,2.285,14.1,0,0.185,0.022,5.225,0.902,0.197,30,0,30,30,29.5,0,0,0,0,0,0,0,0,0,194,1.08,0,0.22,4.49,0.94,0.34,0,0,0,0,0,12.5,0,1.067,0,0,0,0.004,0,0.005,0.003,0.733,0.006,0.268,0.02,0.018,0.009,1.609,0,0,0.007,0.004,1.572,0.024,0.002,3.568,3.164,0.398,0,0.003,0,0,0,0.002,0,0.096,0,0.161,0.337,0.392,0.779,0.307,0.186,0.236,0.523,0.196,0.508,0.533,0.266,0.447,0.608,3.414,0.478,1.141,0.518,0,0,,,
Crackers, wheat, reduced fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.73,444,1857,9.34,13.37,3.04,71.52,3.4,15.01,9.24,1.55,0.88,0,3.34,0,50.92,80,5.02,47,258,210,776,1.74,0.223,2.127,10.4,0,0.625,0.27,5.123,0.51,0.15,127,100,26,197,29.5,0.14,0,0,0,0,0,0,0,0,86,1.18,0,0,0,24.7,0.5,2.112,0,0,0,0,0,0.009,0.004,1.383,0.011,0.607,0.041,0.04,0.016,3.295,0,0,0.011,0.006,3.252,0.024,0.001,7.055,6.18,0.867,0.001,0.004,0,0,0.001,0.002,0,0.201,0,0.112,0.28,0.33,0.62,0.188,0.142,0.193,0.427,0.168,0.417,0.427,0.203,0.366,0.508,2.726,0.386,0.9,0.407,0,0,,,,,,,,,,
Bread, pan dulce, sweet yeast bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.54,367,1537,9.42,11.58,1.08,56.38,2.3,12.5,3.86,3.58,4.05,0,1.01,0,37.8,86,2.87,24,94,103,228,0.84,0.121,0.46,26.2,1.2,0.377,0.23,3.463,0.59,0.057,108,68,40,155,29.1,0.11,0,5,5,3,1,1,23,0,36,0.29,0,0.07,2.69,0.77,0,0,0,0,0,0,1.6,10.4,2.183,0,0,0,0.021,0.002,0.023,0.004,1.128,0.012,0.948,0.021,0.017,0.007,3.499,0.002,0,0.035,0,3.437,0.025,0,1.53,1.433,0.066,0,0.009,0.003,0.009,0,0.001,0,1.103,30,0,0,,,,,,,,,,,,,,,,,,,,,
Keikitos (muffins), Latino bakery item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.99,467,1954,6.81,25.24,1.8,53.16,1.2,25.81,25.81,0,0,0,0,0,25.2,63,2.53,12,255,90,515,0.52,0.072,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.29,418,1747,6.62,21.7,1.45,48.94,1,28.77,26.5,1.18,1.02,0,0.07,0,19.6,52,1.51,13,119,101,357,0.59,0.056,0.193,17,0.08,0.15,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.12,445,1863,8.81,16.11,1.68,66.28,1.2,21.86,21.86,0,0,0,0,0,41.7,52,2.52,22,297,94,445,0.82,0.262,0.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garlic bread, frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.78,350,1464,8.36,16.61,1.54,41.72,2.5,3.69,0,0.42,0.62,0,2.64,0,34.84,27,3.05,23,87,103,544,0.87,0.108,0.441,16.6,0.2,0.462,0.184,4.142,0.66,0.083,186,50,136,221,8.5,0,0.08,0,13,13,0,0,0,44,0,25,1.18,0,0.25,7.88,2.63,0.39,0.74,0.43,0.18,9,0.2,29.5,5.281,0.008,0.006,0.027,0.042,0.652,0.334,0.008,3.35,0.017,0.737,0.047,0.036,0.015,4.669,0.002,0,0.032,0.007,3.882,0.735,0.002,5.437,5.382,0.038,0,0.004,0.003,0,0.002,0.002,0.001,0.24,0,0.068,0.193,0.235,0.407,0.241,0.104,0.095,0.268,0.191,0.264,0.235,0.129,0.221,0.332,1.474,0.2,0.515,0.272,0,0,,,
Cinnamon buns, frosted (includes honey buns),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.98,452,1890,4.45,26.61,1.36,48.6,1.2,25.7,20.11,3.05,1.11,0,1.43,0,16.39,183,1.37,14,131,102,305,0.53,0.062,0.292,13,0.3,0.211,0.138,2.404,0.337,0.038,72,53,19,109,10.6,24.1,0.16,0,0,0,1,0,0,2,0,6,1.15,0,0.1,2.13,0.83,0.46,0.39,0.71,0.37,0,0,15.2,4.1,12.649,0.007,0,0.013,0.026,0.117,0.261,0.014,10.152,0.03,1.884,0.094,0.029,0.021,8.723,0,0,0.052,0.007,8.599,0.064,0,3.676,3.436,0.225,0,0.006,0,0.006,0.002,0,0,0.295,5,0.068,0.176,0.226,0.41,0.215,0.104,0.093,0.264,0.189,0.255,0.218,0.126,0.18,0.297,1.553,0.172,0.568,0.273,0,0,,
Crackers, cheese, reduced fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3,418,1748,10,11.67,2.84,68.19,3.3,0,67,4.8,22,162,141,1167,0.9,0.118,0.517,26.2,0,1.087,0.75,7.17,0.528,0.044,228,174,54,349,2.5,0.03,0,9,8,16,0,3,56,0,68,1.88,0,1,0,3.8,3.333,0.033,0.016,0.009,0.019,0.017,0.146,0,2.408,0,0.656,0,0,0,2.121,0,0,0.033,0,2.081,0,0,5.273,4.96,0.313,0,0,0,0,0,0,0,0,0,0.106,0.243,0.32,0.61,0.245,0.158,0.168,0.432,0.274,0.367,0.346,0.201,0.278,0.388,2.781,0.296,0.978,0.434,0,0,,,,,,,,,,,,,,,,,,
Crackers, saltines, whole wheat (includes multi-grain),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.85,398,1665,7.14,10.71,4.04,68.25,6.7,0,0,5.14,70,196,221,1214,1.46,0.266,1.494,25.8,0,0.465,0.225,4.427,0.654,0.213,82,52,30,119,8.1,12.5,0,0,0,0,1,0,0,1,0,80,1.19,0,0,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793,0,0,0.005,0,2.752,0.032,0,7.229,6.437,0.789,0,0,0,0.002,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bread, potato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.55,266,1115,12.5,3.13,3.76,47.07,6.3,9.38,188,2.25,28,369,718,375,1.44,0.094,0.253,9.5,0,0.188,0.106,1.25,0.817,0.232,126,33,92,149,18.4,0.15,0,24,24,6,0,0,89,0,17,0.47,0,2,0.1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.224,0.268,0.44,0.311,0.112,0.086,0.285,0.213,0.305,0.265,0.143,0.243,0.533,1.352,0.204,0.479,0.275,0,0,,,,,,,,,,,,,,,,,,,
Bread, cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.13,408,1709,10.42,20.83,2.79,44.83,2.1,2.08,90,2.49,17,120,84,750,0.96,0.086,0.366,19.8,0,0.433,0.303,3.279,0.35,0.048,107,75,32,159,8.5,35.5,0.24,0,24,23,9,1,0,93,0,45,1.49,0,2,0.1,32.4,6.25,0.153,0.073,0.043,0.096,0.111,0.401,0,3.623,0.008,1.485,0.086,0.087,0,4.339,0,0,0.076,0,4.174,0.039,0,9.203,8.105,1.097,0,0,0,0,0,0,0,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Focaccia, Italian flatbread, plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.91,249,1044,8.77,7.89,1.6,35.82,1.8,1.75,35,3.16,20,128,114,561,1.33,0.091,0.364,15.9,0,0.47,0.301,3.67,0.645,0.113,138,54,84,175,2.9,0,0,0,0,0,1,0,0,2,0,42,1.42,0,0,0,5.7,0.877,0,0,0,0,0.001,0.001,0.723,0.001,0.12,0.024,0.008,0,5.67,0,0.138,0.009,5.495,0.024,0,0.994,0.923,0.072,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHIFF,TIGER'S MILK BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.28,387,1621,16.8,14.29,2.17,56.46,2.3,36.4,0.53,429,10.28,336,560,294,168,1.44,0.269,0.944,5.9,0.4,16.8,1.47,0.319,4.039,4.2,1.68,55,0,55,55,42.3,0.2,4.2,4.2,1,1,0,0,0,3,0,0,2.48,0,0.08,2.88,0.17,0,0,0,0,0,0,4.6,0,2.073,0.006,0.001,0.001,0.002,0.002,0.016,0.001,1.039,0.007,0.471,0.148,0.272,0.108,7.907,0,0,0.022,0.004,7.704,0.17,0.007,3.678,3.075,0.599,0,0.001,0.001,0.003,0,0,0,0.036,2,1.621,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Candies, TOBLERONE, milk chocolate with honey and almond nougat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.28,489,2045,5.71,28.57,1.22,61.21,2.5,55.74,0.02,126,1.6,47,145,260,54,1.53,0.34,0.361,3.6,3.3,0,0.076,0.237,0.353,0.316,0.027,9,0,9,9,60.5,1.7,0.47,0,37,37,0,0,0,122,0,4,1.77,0,0.01,0.59,0,0,0,19.4,0,17.143,0.295,0.082,0.092,0.203,0.209,0.989,0,8.368,0.011,6.83,0.059,0.005,0,3.744,0,0,0.187,0,3.557,0,0,3.234,2.905,0.329,0,0,0,0,0,0,0,0,14,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snacks, corn-based, extruded, onion-flavor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,499,2089,7.7,22.6,2.6,65.1,3.9,4.83,29,3.72,28,72,143,950,0.33,0.118,0.202,10.6,1.8,0.22,0.31,3.18,0.262,0.148,110,94,16,176,21.3,0,0,8,2,51,33,0,120,0,879,2.69,0,0,0,5.1,4.34,0.02,0,0,0,0.04,0.16,2.8,1.31,13.36,0.08,13.27,0,0,3.14,3.01,0.13,0,0,0,0,0,0,0.059,0.288,0.284,0.906,0.241,0.154,0.134,0.378,0.31,0.386,0.402,0.232,0.548,0.57,1.445,0.314,0.646,0.369,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snacks, corn-based, extruded, puffs or twists, cheese-flavor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.56,567,2372,5.46,36.54,2.9,54.54,0.8,3.57,0,0,0,3.57,0,50.48,53,1.69,18,126,180,928,0.37,0.041,0.059,8.1,6.6,0.1,0.18,0.38,2.627,0.98,0.116,80,0,80,80,11.6,0.5,0.2,0,13,10,23,0,29,95,0,635,4.18,0,0.01,17.39,0.49,0.47,0,0.54,0,2,0.1,1.3,5.3,3.749,0.025,0.016,0.017,0.034,0.035,0.116,0.016,2.515,0.025,0.65,0.167,0.078,0.055,0.478,0.011,0,0.057,0.021,0.038,0.304,0.009,17.934,17.391,0.522,0,0.013,0.001,0.002,0.002,0,0,0.272,7,276,0.072,0.223,0.369,0.777,0.424,0.176,0.076,0.366,0.288,0.423,0.256,0.221,0.315,0.453,1.619,0.152,0.77,0.385,0,0,
Snacks, KRAFT, CORNNUTS, plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3,446,1868,8.5,15.64,2.7,71.86,6.9,0.61,9,1.67,113,275,278,564,1.78,0.115,0.455,14.8,0,0.041,0.13,1.694,0.366,0.229,0,0,0,0,20.6,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,9.3,2.43,0,0,0,0,0,0.03,1.025,1.064,9.46,0,7.49,0,0,3.05,3.009,0.058,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snacks, crisped rice bar, chocolate chip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,404,1690,5.1,13.5,1.3,73,2.2,21,6.3,48,134,168,278,0.86,0.31,0.999,9.7,0,0.53,0.6,7.05,0,0.705,140,0,140,140,0,1764,5.24,0.01,0.08,0.06,0.46,0.2,2.46,1.98,3.99,0.03,3.97,3.65,3.45,0.2,0,0.075,0.164,0.2,0.39,0.201,0.102,0.121,0.26,0.198,0.287,0.389,0.116,0.263,0.459,0.979,0.244,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snacks, granola bars, hard, chocolate chip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4,438,1833,7.3,16.3,1.8,72.1,4.4,77,3.05,72,204,251,344,1.93,0.261,1.507,12.5,0.1,0.18,0.1,0.555,0.506,0.058,13,0,13,13,0.01,2,0,42,11.41,0.06,0.76,0.61,4.55,1.72,2.16,1.52,2.63,0.01,2.61,1.27,1.22,0.05,0,0.134,0.211,0.274,0.552,0.311,0.134,0.222,0.368,0.274,0.396,0.517,0.164,0.356,0.648,1.494,0.38,0.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fruit syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.74,341,1425,0,0,0.13,85.13,0.1,53,8,0.04,1,0,7,0,0.26,0.018,0.061,0.8,1.6,0.033,0.012,0.012,0.01,0.001,0,0,0,0,0.2,0,0,0,0,0,1,0,0,2,0,1,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Snacks, granola bars, soft, uncoated, plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4,443,1854,7.4,17.2,1.7,67.3,4.6,105,2.56,74,230,325,278,1.5,0.27,1.53,16.2,0,0.295,0.165,0.515,0.52,0.1,24,0,24,24,0.39,0,0,0,7.25,0.05,0.46,0.36,2.68,1.04,2.12,0.54,3.82,0.05,3.77,5.32,5.02,0.3,0,0.101,0.239,0.293,0.536,0.292,0.128,0.163,0.381,0.25,0.396,0.49,0.163,0.365,0.645,1.495,0.347,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snacks, granola bars, soft, uncoated, peanut butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3,426,1782,10.5,15.8,2.1,64.4,4.3,91,2.13,86,250,291,409,1.86,0.66,1.4,18.9,0,0.228,0.148,3.142,0.54,0.103,32,0,32,32,0.2,2,1,14,3.65,0.01,0.15,0.12,0.89,0.34,1.67,0.46,6.59,0.01,6.41,0.16,4.27,4.22,0.03,0.02,0,0.11,0.35,0.374,0.696,0.374,0.148,0.153,0.531,0.417,0.466,1.107,0.256,0.441,1.158,2.121,0.584,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topping, SMUCKER'S MAGIC SHELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.25,609,2548,2.94,44.1,2.64,50.07,2.9,47.06,0,0,15,54,73,29,0.45,0.133,0.148,1,0,0,0.016,0.058,0.105,0.077,0.013,6,0,6,6,9.4,0.1,0.08,0,6,6,1,0,0,21,0,1,9.85,0,0,0.17,0,0.11,0,0.02,0,0,0,1.8,0,20.59,0.02,0.12,1.439,1.16,8.536,3.275,0,3.664,0.002,2.36,0.013,0.001,0,6.156,0,0,0.029,0,6.127,0,0,15.094,15.082,0.011,0,0,0,0,0,0,0,0.017,2,40,0.037,0.108,0.143,0.23,0.18,0.044,0.035,0.147,0.113,0.151,0.193,0.074,0.115,0.309,0.567,0.108,0.191,0.15,0,4,,,,,,,
Syrup, fruit flavored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.82,261,1090,0,0.02,0.06,65.1,0,65,0,0.03,1,0,1,0,0.06,0.007,0.002,0.4,0,0.007,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
